CustomerID;Discount coupon
13174;9323
13174;9324
13174;9325
13174;9326
13174;9327
13174;9328
13174;9329
13174;9330
13174;9331
13174;9332
13174;9333
13174;9334
13174;9335
13174;9336
13174;9337
13174;9338
13174;9339
13174;9340
13174;9341
13174;9342
13174;9343
13174;9344
13174;9345
13174;9346
12748;9347
12748;9348
12748;9349
12748;9350
12748;9351
12748;9352
12748;9353
12748;9354
12748;9355
12748;9356
12748;9357
12748;9358
12748;9359
12748;9360
12748;9361
12748;9362
12748;9363
12748;9364
12748;9365
12748;9366
12748;9367
12748;9368
12748;9369
12748;9370
12748;9371
12748;9372
12748;9373
12748;9374
12748;9375
12748;9376
12748;9377
12748;9378
12748;9379
12748;9380
12748;9381
12748;9382
12748;9383
12748;9384
12748;9385
12748;9386
12748;9387
12748;9388
12748;9389
12748;9390
12748;9391
12748;9392
12748;9393
12748;9394
12748;9395
12748;9396
12748;9397
12748;9398
12748;9399
12748;9400
12748;9401
12748;9402
12748;9403
12748;9404
12748;9405
12748;9406
12748;9407
12748;9408
12748;9409
12748;9410
15987;9411
15987;9412
15987;9413
15987;9414
15987;9415
15987;9416
15987;9417
15987;9418
15987;9419
17677;9420
17677;9421
17677;9422
17677;9423
17677;9424
17677;9425
17677;9426
17677;9427
17677;9428
17677;9429
17677;9430
17677;9431
17677;9432
17677;9433
17677;9434
17677;9435
17677;9436
17677;9437
17677;9438
17677;9439
17677;9440
17677;9441
13652;9442
13652;9443
13652;9444
13652;9445
13652;9446
13652;9447
13652;9448
13652;9449
13652;9450
13652;9451
13652;9452
13652;9453
13652;9454
13652;9455
13652;9456
13652;9457
13652;9458
13652;9459
12586;9460
17428;9461
17428;9462
17428;9463
17428;9464
17428;9465
17428;9466
17428;9467
17428;9468
17428;9469
16161;9470
17381;9471
17381;9472
17381;9473
17381;9474
17381;9475
16858;9476
16858;9477
16858;9478
16858;9479
16858;9480
16858;9481
16858;9482
16858;9483
16858;9484
16858;9485
16161;9486
16161;9487
16161;9488
16161;9489
16161;9490
16161;9491
16161;9492
16161;9493
16161;9494
16161;9495
16161;9496
16161;9497
16161;9498
16161;9499
16161;9500
18219;9501
18219;9502
18219;9503
18219;9504
18219;9505
18219;9506
18219;9507
18219;9508
18219;9509
18219;9510
18219;9511
18219;9512
18219;9513
14293;9514
14293;9515
14293;9516
14293;9517
14293;9518
14293;9519
14293;9520
14293;9521
14293;9522
14293;9523
14293;9524
14293;9525
14293;9526
14293;9527
14293;9528
14748;9529
14748;9530
14748;9531
14748;9532
14748;9533
14748;9534
14748;9535
14748;9536
14748;9537
14748;9538
14748;9539
14748;9540
14748;9541
14748;9542
14748;9543
14748;9544
14748;9545
14748;9546
14748;9547
14748;9548
14748;9549
14748;9550
14748;9551
14748;9552
14748;9553
14748;9554
14748;9555
14748;9556
14748;9557
16638;9558
16638;9559
17674;9560
17674;9561
17674;9562
17674;9563
17674;9564
17674;9565
17674;9566
17674;9567
17674;9568
17674;9569
17674;9570
14748;9571
14748;9572
14748;9573
12808;9574
12808;9575
12808;9576
12808;9577
12808;9578
12808;9579
12808;9580
13094;9581
13094;9582
13094;9583
15899;9584
15899;9585
15899;9586
15899;9587
16955;9588
12708;9589
12708;9590
12708;9591
12708;9592
12708;9593
12708;9594
12708;9595
12708;9596
12708;9597
12708;9598
12708;9599
12708;9600
12708;9601
12708;9602
15898;9603
15898;9604
15898;9605
15898;9606
15898;9607
15898;9608
15898;9609
15898;9610
15898;9611
15898;9612
15898;9613
15898;9614
15898;9615
15898;9616
15898;9617
15898;9618
15898;9619
15898;9620
15898;9621
15898;9622
15898;9623
15898;9624
15898;9625
15898;9626
15898;9627
15898;9628
15898;9629
15898;9630
15898;9631
15898;9632
15898;9633
15898;9634
15898;9635
15898;9636
15898;9637
15898;9638
15898;9639
15898;9640
15898;9641
15898;9642
15898;9643
15898;9644
15898;9645
15898;9646
15898;9647
15898;9648
15898;9649
15898;9650
15898;9651
15898;9652
15898;9653
15898;9654
15898;9655
15898;9656
15898;9657
15898;9658
15898;9659
15898;9660
15898;9661
14443;9662
14443;9663
14443;9664
14443;9665
14443;9666
14443;9667
14443;9668
14443;9669
14443;9670
14443;9671
14443;9672
14443;9673
14443;9674
14443;9675
14443;9676
14443;9677
14443;9678
14443;9679
14443;9680
14443;9681
16210;9682
16210;9683
16210;9684
16210;9685
16210;9686
16210;9687
16210;9688
16210;9689
16210;9690
16210;9691
16210;9692
17691;9693
17691;9694
17691;9695
17691;9696
17691;9697
17691;9698
17691;9699
17691;9700
17691;9701
17227;9702
17227;9703
17227;9704
17227;9705
17227;9706
17227;9707
17227;9708
17227;9709
17227;9710
17227;9711
15039;9712
15039;9713
15039;9714
15039;9715
15039;9716
15039;9717
15039;9718
15039;9719
15039;9720
15039;9721
15039;9722
15039;9723
15039;9724
15039;9725
15039;9726
15039;9727
15039;9728
15039;9729
15039;9730
15039;9731
15039;9732
15039;9733
15039;9734
15039;9735
15039;9736
15039;9737
15039;9738
15039;9739
15039;9740
15039;9741
15039;9742
15039;9743
15039;9744
15039;9745
15039;9746
15039;9747
15039;9748
15039;9749
15039;9750
15039;9751
15039;9752
15039;9753
15039;9754
15039;9755
15039;9756
15039;9757
15039;9758
15039;9759
15039;9760
15039;9761
15039;9762
15039;9763
15039;9764
15039;9765
15039;9766
15039;9767
15919;9768
15919;9769
15919;9770
15919;9771
15919;9772
15919;9773
15919;9774
15919;9775
15919;9776
15919;9777
15919;9778
15919;9779
15919;9780
15919;9781
15919;9782
15919;9783
15919;9784
15919;9785
15919;9786
15919;9787
15919;9788
15919;9789
15919;9790
15919;9791
15919;9792
15919;9793
15919;9794
15919;9795
15919;9796
15919;9797
15919;9798
15919;9799
15919;9800
15919;9801
15919;9802
15919;9803
15919;9804
15919;9805
15919;9806
15919;9807
15919;9808
15919;9809
15919;9810
15919;9811
15919;9812
15919;9813
15919;9814
15919;9815
15919;9816
13497;9817
13497;9818
13497;9819
13497;9820
13497;9821
13497;9822
13497;9823
13497;9824
13497;9825
15860;9826
15860;9827
15860;9828
15860;9829
15860;9830
15860;9831
15860;9832
15860;9833
15860;9834
15860;9835
15860;9836
15860;9837
15860;9838
15860;9839
15860;9840
14189;9841
14189;9842
14189;9843
14189;9844
14189;9845
14189;9846
14189;9847
14189;9848
14189;9849
15304;9850
15304;9851
15304;9852
15304;9853
15304;9854
13497;9855
14867;9856
14344;9857
14344;9858
14344;9859
14344;9860
14344;9861
14344;9862
14344;9863
14344;9864
14344;9865
14344;9866
14344;9867
14344;9868
12474;9869
16719;9870
16719;9871
16719;9872
16719;9873
16719;9874
16719;9875
16719;9876
16719;9877
16719;9878
16719;9879
16719;9880
16719;9881
16719;9882
16719;9883
16719;9884
16719;9885
16719;9886
16719;9887
16719;9888
16719;9889
16719;9890
16719;9891
16719;9892
16719;9893
16719;9894
16719;9895
16719;9896
16719;9897
16719;9898
16719;9899
16719;9900
16719;9901
16719;9902
16719;9903
16719;9904
16719;9905
16719;9906
16719;9907
16719;9908
16719;9909
16719;9910
16719;9911
16719;9912
16719;9913
15048;9914
15048;9915
15048;9916
15048;9917
15048;9918
15048;9919
15048;9920
15048;9921
15048;9922
15048;9923
15048;9924
15048;9925
15048;9926
15048;9927
15048;9928
15048;9929
15048;9930
15048;9931
15048;9932
15048;9933
15048;9934
15048;9935
15048;9936
15301;9937
15301;9938
15301;9939
15301;9940
15301;9941
15301;9942
15301;9943
15301;9944
15301;9945
15301;9946
15301;9947
15301;9948
15301;9949
15301;9950
15301;9951
15301;9952
15301;9953
15301;9954
15301;9955
15301;9956
15301;9957
15301;9958
15301;9959
15301;9960
15301;9961
15301;9962
15301;9963
15301;9964
15301;9965
15301;9966
15301;9967
15301;9968
15301;9969
15301;9970
14708;9971
14708;9972
14708;9973
14708;9974
14708;9975
14708;9976
14708;9977
14708;9978
14708;9979
14708;9980
14708;9981
14708;9982
16898;9983
16898;9984
16898;9985
16898;9986
16898;9987
16898;9988
16898;9989
16898;9990
16898;9991
16898;9992
16898;9993
16898;9994
16898;9995
16898;9996
16898;9997
16898;9998
16898;9999
16898;10000
16898;10001
16898;10002
16898;10003
16898;10004
16898;10005
16898;10006
16898;10007
16898;10008
16898;10009
16898;10010
16898;10011
16898;10012
16898;10013
16898;10014
12748;10015
12748;10016
12748;10017
12748;10018
12748;10019
12748;10020
12748;10021
12748;10022
12748;10023
12748;10024
12748;10025
12748;10026
12748;10027
12748;10028
12748;10029
12748;10030
12748;10031
12748;10032
12748;10033
12748;10034
12748;10035
12748;10036
12748;10037
12748;10038
12748;10039
12748;10040
12748;10041
12748;10042
12748;10043
12748;10044
12748;10045
12748;10046
12748;10047
12748;10048
12748;10049
12748;10050
12748;10051
12748;10052
14825;10053
14825;10054
14825;10055
14825;10056
14825;10057
14825;10058
14825;10059
14825;10060
14825;10061
14825;10062
18113;10063
17596;10064
17596;10065
17596;10066
17596;10067
17596;10068
17596;10069
17596;10070
17596;10071
17596;10072
17596;10073
17596;10074
17596;10075
17596;10076
17596;10077
17596;10078
17596;10079
17596;10080
17596;10081
17596;10082
17596;10083
17596;10084
17596;10085
17596;10086
17596;10087
17596;10088
17596;10089
17596;10090
17596;10091
17596;10092
17596;10093
17596;10094
17596;10095
17596;10096
17596;10097
17596;10098
17596;10099
17596;10100
17596;10101
17596;10102
17596;10103
17596;10104
17596;10105
17596;10106
17596;10107
17596;10108
17596;10109
17596;10110
17596;10111
17596;10112
17596;10113
17596;10114
17596;10115
17596;10116
17596;10117
17596;10118
17596;10119
17596;10120
17596;10121
17596;10122
17596;10123
15078;10124
15078;10125
15078;10126
15078;10127
15078;10128
15078;10129
15078;10130
15078;10131
15078;10132
15078;10133
15078;10134
15078;10135
15078;10136
15078;10137
15078;10138
15078;10139
15078;10140
15078;10141
15078;10142
15078;10143
15078;10144
14085;10145
14085;10146
14085;10147
14085;10148
14085;10149
14085;10150
14085;10151
14085;10152
14085;10153
14085;10154
14085;10155
14085;10156
15078;10157
14911;10158
14911;10159
14911;10160
14911;10161
14911;10162
14911;10163
14911;10164
14911;10165
14911;10166
14911;10167
14911;10168
14911;10169
14911;10170
14911;10171
14911;10172
17860;10173
17860;10174
17860;10175
17860;10176
17860;10177
17860;10178
17860;10179
17860;10180
17860;10181
17860;10182
17860;10183
17860;10184
17860;10185
17860;10186
17860;10187
17860;10188
17860;10189
17860;10190
17860;10191
17860;10192
17860;10193
17860;10194
17860;10195
17860;10196
17860;10197
17860;10198
17860;10199
17860;10200
17860;10201
17860;10202
17860;10203
17860;10204
17860;10205
17860;10206
17860;10207
17860;10208
17860;10209
17860;10210
17860;10211
17860;10212
17860;10213
17860;10214
17860;10215
17860;10216
17860;10217
17860;10218
17860;10219
17860;10220
17860;10221
17860;10222
17860;10223
17860;10224
17860;10225
17860;10226
17860;10227
17860;10228
17860;10229
17860;10230
13155;10231
13155;10232
13155;10233
13155;10234
13155;10235
13155;10236
13155;10237
13155;10238
13155;10239
13155;10240
13155;10241
13155;10242
13155;10243
13155;10244
13155;10245
13155;10246
13155;10247
13155;10248
13155;10249
13155;10250
13155;10251
13155;10252
13155;10253
13155;10254
13155;10255
13155;10256
13155;10257
13155;10258
13155;10259
13155;10260
13155;10261
13155;10262
13155;10263
13155;10264
13155;10265
13155;10266
13155;10267
13155;10268
13155;10269
13155;10270
13155;10271
13155;10272
13155;10273
13155;10274
13155;10275
13155;10276
13155;10277
13155;10278
13155;10279
13155;10280
13155;10281
13155;10282
15028;10283
15028;10284
15028;10285
15028;10286
15028;10287
15028;10288
15028;10289
15028;10290
15028;10291
15028;10292
15028;10293
15028;10294
15028;10295
15028;10296
16919;10297
16919;10298
16919;10299
16919;10300
16919;10301
16919;10302
16919;10303
16919;10304
16919;10305
16919;10306
16919;10307
16919;10308
16919;10309
16919;10310
16919;10311
16919;10312
16919;10313
16919;10314
16919;10315
16919;10316
16919;10317
16919;10318
17259;10319
17259;10320
17259;10321
17259;10322
17259;10323
17259;10324
17259;10325
17259;10326
17259;10327
17259;10328
17259;10329
17259;10330
17259;10331
17259;10332
17259;10333
17259;10334
17259;10335
17259;10336
17259;10337
17259;10338
17259;10339
17259;10340
17259;10341
17259;10342
17259;10343
17259;10344
17259;10345
17259;10346
17259;10347
17259;10348
17259;10349
17259;10350
17259;10351
17259;10352
17259;10353
17259;10354
17259;10355
17259;10356
17259;10357
17259;10358
17259;10359
17259;10360
17259;10361
17259;10362
17259;10363
17259;10364
17259;10365
17259;10366
17259;10367
17259;10368
17259;10369
17259;10370
17259;10371
17259;10372
17259;10373
17259;10374
17259;10375
17259;10376
17259;10377
17259;10378
17259;10379
17259;10380
17259;10381
17259;10382
17259;10383
17259;10384
17259;10385
17259;10386
17259;10387
17259;10388
17259;10389
17259;10390
17259;10391
17259;10392
17259;10393
17259;10394
17259;10395
17259;10396
17259;10397
17259;10398
17259;10399
17259;10400
17259;10401
17259;10402
17259;10403
17259;10404
17259;10405
17019;10406
17019;10407
17019;10408
17019;10409
17019;10410
17019;10411
17019;10412
17019;10413
17019;10414
17019;10415
17019;10416
17019;10417
17019;10418
17019;10419
17019;10420
17019;10421
17019;10422
17019;10423
17019;10424
17019;10425
17019;10426
17019;10427
17019;10428
17019;10429
17019;10430
17019;10431
17019;10432
17019;10433
17019;10434
17019;10435
17019;10436
17019;10437
17019;10438
17019;10439
17019;10440
17019;10441
17019;10442
17019;10443
17019;10444
17019;10445
17019;10446
17019;10447
17019;10448
17019;10449
17019;10450
17019;10451
17019;10452
17019;10453
17019;10454
14487;10455
16722;10456
16722;10457
16722;10458
16722;10459
16722;10460
16722;10461
16722;10462
16722;10463
16722;10464
16722;10465
16722;10466
16722;10467
16722;10468
16722;10469
16722;10470
16722;10471
15882;10472
15882;10473
15882;10474
15882;10475
15882;10476
15882;10477
15882;10478
15882;10479
15882;10480
15882;10481
15882;10482
15882;10483
15882;10484
15882;10485
14911;10486
14911;10487
14911;10488
14911;10489
14911;10490
14911;10491
14911;10492
14911;10493
14911;10494
14911;10495
14911;10496
14911;10497
14911;10498
14911;10499
14911;10500
14911;10501
14911;10502
14911;10503
14911;10504
14911;10505
15882;10506
15882;10507
15882;10508
14667;10509
14667;10510
14667;10511
14667;10512
14667;10513
14667;10514
14667;10515
14667;10516
14667;10517
14667;10518
14667;10519
14667;10520
14667;10521
14667;10522
14667;10523
14667;10524
14667;10525
14667;10526
14667;10527
14667;10528
14667;10529
14667;10530
14667;10531
14667;10532
16710;10533
16710;10534
16710;10535
16710;10536
16710;10537
16710;10538
16710;10539
16710;10540
16710;10541
16710;10542
16710;10543
16710;10544
16710;10545
16710;10546
16710;10547
16710;10548
16710;10549
16710;10550
16710;10551
16710;10552
16710;10553
16710;10554
16710;10555
16710;10556
16710;10557
16710;10558
16710;10559
16710;10560
16710;10561
16710;10562
16710;10563
16710;10564
16710;10565
16710;10566
16710;10567
16710;10568
16710;10569
16710;10570
16710;10571
16710;10572
16710;10573
16710;10574
16710;10575
16710;10576
16710;10577
16710;10578
16710;10579
16710;10580
16710;10581
16710;10582
16710;10583
16710;10584
16710;10585
16710;10586
16710;10587
16710;10588
16710;10589
16710;10590
16550;10591
16550;10592
16550;10593
15984;10594
15984;10595
15984;10596
15984;10597
15984;10598
14487;10599
14487;10600
14487;10601
14487;10602
14487;10603
14487;10604
14487;10605
14487;10606
14487;10607
14487;10608
14487;10609
14487;10610
14487;10611
14911;10612
13468;10613
13468;10614
13468;10615
13468;10616
13468;10617
13468;10618
13468;10619
13468;10620
13468;10621
13468;10622
13468;10623
13468;10624
13468;10625
13468;10626
17682;10627
17682;10628
17682;10629
17682;10630
17682;10631
17682;10632
17682;10633
17682;10634
17682;10635
17682;10636
17682;10637
17682;10638
17682;10639
17682;10640
17682;10641
17682;10642
17682;10643
17682;10644
17757;10645
17757;10646
17757;10647
17757;10648
17757;10649
17757;10650
17757;10651
17757;10652
17757;10653
17757;10654
17757;10655
17757;10656
17757;10657
17757;10658
17757;10659
17757;10660
17757;10661
17757;10662
17757;10663
16658;10664
16658;10665
16658;10666
16658;10667
16658;10668
16658;10669
16658;10670
16658;10671
16550;10672
16550;10673
16550;10674
16550;10675
16550;10676
16550;10677
16550;10678
16550;10679
16550;10680
16550;10681
16550;10682
16550;10683
16550;10684
16550;10685
16550;10686
16550;10687
16550;10688
16550;10689
16550;10690
16550;10691
16550;10692
16550;10693
16550;10694
16550;10695
16550;10696
16550;10697
16550;10698
16550;10699
16550;10700
16550;10701
16550;10702
16550;10703
16550;10704
16550;10705
16550;10706
16550;10707
16550;10708
16550;10709
16550;10710
16550;10711
16550;10712
16550;10713
16550;10714
16550;10715
16550;10716
16550;10717
16550;10718
16550;10719
17068;10720
17068;10721
17068;10722
17068;10723
17068;10724
17068;10725
17068;10726
17068;10727
17068;10728
17068;10729
17068;10730
17068;10731
17068;10732
17068;10733
17068;10734
17068;10735
17068;10736
17068;10737
17068;10738
17068;10739
17068;10740
17068;10741
17068;10742
17068;10743
13089;10744
13089;10745
13089;10746
13089;10747
13089;10748
13089;10749
13089;10750
13089;10751
13089;10752
13089;10753
13089;10754
13089;10755
13089;10756
13089;10757
13089;10758
13089;10759
13089;10760
13089;10761
13089;10762
13089;10763
13089;10764
13089;10765
13089;10766
13089;10767
13089;10768
13089;10769
13089;10770
13089;10771
13089;10772
13089;10773
13089;10774
13089;10775
13089;10776
13089;10777
13089;10778
13089;10779
13089;10780
13089;10781
13089;10782
15356;10783
15356;10784
15356;10785
15356;10786
15356;10787
15356;10788
15356;10789
15356;10790
15356;10791
15356;10792
15356;10793
15356;10794
15356;10795
15356;10796
15356;10797
15356;10798
15356;10799
15356;10800
15356;10801
15356;10802
15356;10803
15356;10804
15356;10805
15356;10806
15356;10807
15356;10808
15356;10809
15356;10810
15356;10811
15356;10812
15356;10813
15356;10814
15356;10815
15356;10816
15356;10817
15356;10818
15356;10819
15356;10820
15356;10821
15356;10822
15356;10823
15356;10824
15356;10825
15356;10826
15356;10827
15356;10828
15356;10829
15356;10830
15356;10831
15356;10832
15356;10833
15356;10834
15356;10835
17223;10836
17223;10837
17223;10838
17223;10839
17223;10840
17223;10841
17223;10842
17223;10843
17223;10844
17223;10845
17223;10846
17223;10847
17223;10848
17223;10849
17223;10850
17223;10851
17223;10852
17223;10853
17223;10854
17223;10855
17223;10856
17223;10857
17223;10858
17223;10859
17223;10860
17223;10861
17223;10862
17223;10863
17223;10864
17223;10865
16817;10866
16817;10867
16817;10868
16817;10869
16817;10870
16817;10871
16817;10872
16817;10873
16817;10874
16817;10875
15426;10876
13030;10877
13030;10878
13030;10879
13030;10880
13030;10881
13030;10882
13030;10883
13030;10884
13030;10885
13030;10886
13030;10887
13030;10888
13030;10889
13030;10890
13030;10891
13030;10892
13030;10893
13030;10894
13030;10895
13030;10896
13030;10897
13030;10898
13030;10899
13030;10900
13030;10901
13030;10902
13030;10903
13030;10904
13030;10905
13030;10906
13030;10907
13030;10908
13030;10909
13030;10910
13030;10911
13030;10912
13030;10913
13030;10914
13030;10915
13030;10916
13030;10917
13030;10918
13030;10919
13030;10920
13030;10921
13030;10922
13030;10923
13030;10924
13030;10925
13030;10926
13030;10927
13030;10928
13030;10929
13030;10930
13030;10931
13030;10932
13030;10933
13030;10934
13030;10935
13030;10936
17191;10937
17191;10938
17191;10939
17191;10940
17191;10941
17191;10942
17191;10943
17191;10944
17191;10945
17191;10946
17191;10947
17191;10948
17191;10949
17191;10950
17191;10951
17191;10952
17191;10953
17191;10954
17191;10955
17191;10956
17191;10957
17191;10958
17191;10959
17191;10960
17191;10961
17191;10962
17191;10963
17191;10964
17191;10965
17191;10966
17191;10967
17191;10968
17191;10969
17191;10970
17191;10971
17191;10972
17191;10973
17191;10974
17191;10975
17191;10976
17191;10977
17191;10978
17191;10979
17191;10980
17191;10981
17191;10982
17191;10983
17191;10984
17191;10985
17191;10986
17191;10987
17191;10988
17191;10989
17191;10990
17191;10991
17191;10992
17191;10993
17191;10994
17191;10995
17191;10996
17191;10997
15502;10998
15502;10999
15502;11000
15502;11001
15502;11002
15502;11003
17191;11004
17191;11005
17191;11006
17191;11007
17191;11008
17191;11009
17191;11010
17191;11011
17191;11012
17191;11013
17191;11014
17841;11015
17841;11016
17841;11017
17841;11018
17841;11019
17841;11020
17841;11021
17841;11022
17841;11023
17841;11024
17841;11025
17841;11026
17841;11027
17841;11028
17841;11029
17841;11030
17841;11031
17841;11032
17841;11033
17841;11034
17841;11035
17841;11036
17841;11037
17841;11038
17841;11039
17841;11040
17841;11041
17841;11042
17841;11043
17841;11044
17841;11045
17841;11046
17841;11047
17841;11048
17841;11049
17841;11050
17841;11051
17841;11052
17841;11053
17841;11054
17841;11055
17841;11056
17841;11057
17841;11058
17841;11059
17841;11060
15502;11061
15502;11062
15502;11063
15502;11064
15502;11065
15502;11066
15502;11067
15502;11068
15502;11069
15502;11070
15502;11071
15502;11072
15194;11073
15194;11074
15194;11075
15194;11076
15194;11077
15194;11078
15194;11079
15194;11080
15194;11081
15194;11082
15194;11083
15194;11084
15194;11085
15194;11086
15194;11087
15194;11088
14409;11089
14409;11090
14409;11091
16654;11092
16654;11093
16654;11094
16654;11095
16654;11096
16654;11097
16654;11098
16654;11099
16654;11100
16861;11101
16861;11102
16138;11103
13481;11104
17884;11105
17884;11106
17884;11107
17884;11108
17884;11109
17884;11110
17884;11111
17884;11112
17884;11113
17884;11114
17884;11115
17884;11116
17884;11117
17884;11118
17884;11119
17884;11120
17884;11121
17884;11122
17884;11123
17884;11124
17884;11125
17884;11126
17884;11127
17884;11128
17884;11129
17884;11130
17884;11131
17884;11132
17884;11133
17884;11134
17884;11135
17884;11136
17884;11137
17884;11138
17884;11139
17884;11140
13495;11141
13495;11142
13495;11143
13495;11144
13495;11145
13495;11146
13495;11147
13495;11148
13495;11149
13495;11150
13495;11151
13495;11152
13495;11153
13495;11154
17519;11155
17519;11156
17519;11157
17519;11158
17519;11159
17519;11160
17519;11161
17519;11162
17519;11163
17519;11164
17519;11165
17519;11166
17519;11167
17519;11168
17519;11169
17519;11170
17519;11171
17519;11172
17218;11173
17218;11174
17218;11175
17218;11176
17218;11177
17218;11178
17218;11179
17218;11180
17218;11181
17218;11182
17218;11183
17218;11184
17218;11185
17218;11186
17218;11187
17218;11188
17218;11189
17218;11190
17218;11191
17218;11192
17218;11193
17218;11194
17218;11195
17218;11196
17218;11197
17218;11198
17218;11199
17218;11200
17218;11201
17218;11202
17218;11203
17218;11204
17218;11205
17218;11206
17218;11207
17218;11208
17218;11209
17218;11210
17218;11211
17218;11212
17218;11213
17218;11214
17218;11215
17218;11216
17218;11217
17218;11218
17218;11219
17218;11220
17218;11221
17218;11222
17218;11223
17812;11224
17812;11225
17812;11226
17812;11227
17812;11228
17812;11229
17812;11230
17812;11231
17812;11232
17812;11233
17812;11234
17812;11235
17812;11236
17812;11237
17812;11238
17812;11239
17812;11240
17812;11241
17812;11242
17812;11243
17812;11244
17812;11245
17812;11246
17812;11247
17812;11248
17812;11249
17812;11250
17812;11251
17812;11252
17812;11253
17812;11254
17812;11255
17812;11256
14215;11257
14215;11258
14215;11259
14215;11260
14215;11261
14215;11262
15602;11263
15602;11264
15602;11265
17320;11266
17320;11267
17320;11268
17320;11269
17320;11270
17320;11271
17320;11272
17320;11273
17320;11274
17320;11275
17320;11276
17320;11277
17320;11278
17320;11279
17320;11280
17320;11281
17320;11282
17320;11283
17320;11284
17320;11285
17320;11286
17320;11287
12748;11288
12748;11289
12748;11290
12748;11291
12748;11292
12748;11293
12748;11294
12748;11295
12748;11296
12748;11297
12748;11298
12748;11299
12748;11300
12748;11301
12748;11302
12748;11303
12748;11304
12748;11305
12748;11306
12748;11307
12748;11308
16782;11309
12913;11310
12913;11311
12913;11312
12913;11313
17920;11314
17920;11315
17920;11316
17920;11317
17920;11318
17920;11319
17920;11320
17920;11321
17920;11322
17920;11323
17920;11324
17920;11325
17920;11326
17920;11327
17869;11328
17869;11329
17869;11330
17869;11331
17869;11332
17869;11333
17869;11334
17869;11335
17869;11336
17869;11337
17869;11338
17869;11339
17869;11340
17869;11341
17869;11342
17869;11343
13564;11344
13564;11345
13564;11346
13564;11347
13564;11348
13564;11349
13564;11350
13564;11351
13564;11352
13564;11353
13564;11354
13564;11355
13564;11356
13564;11357
13564;11358
13564;11359
13564;11360
13564;11361
13564;11362
13564;11363
13564;11364
13564;11365
13564;11366
13564;11367
13564;11368
13564;11369
13564;11370
13564;11371
13564;11372
13564;11373
13564;11374
13564;11375
13564;11376
13564;11377
13564;11378
13564;11379
13564;11380
13564;11381
13564;11382
13564;11383
13564;11384
14850;11385
15021;11386
18055;11387
18055;11388
18055;11389
18055;11390
18055;11391
18055;11392
18055;11393
18055;11394
18055;11395
18055;11396
18055;11397
18055;11398
18055;11399
18055;11400
18055;11401
18055;11402
18055;11403
18055;11404
18055;11405
18055;11406
18055;11407
18055;11408
18055;11409
18055;11410
18055;11411
18055;11412
18055;11413
18055;11414
13963;11415
13963;11416
13963;11417
13963;11418
13963;11419
13963;11420
13963;11421
17450;11422
17450;11423
17450;11424
17511;11425
17511;11426
17511;11427
17511;11428
17511;11429
17511;11430
17511;11431
17511;11432
17511;11433
17511;11434
17511;11435
17511;11436
17511;11437
17511;11438
17511;11439
17511;11440
17511;11441
17511;11442
17511;11443
17091;11444
17091;11445
17091;11446
17091;11447
17091;11448
17091;11449
17091;11450
17091;11451
17091;11452
17091;11453
17091;11454
17091;11455
17091;11456
17470;11457
17470;11458
17470;11459
17470;11460
17470;11461
17470;11462
17470;11463
17470;11464
17470;11465
17470;11466
17470;11467
17616;11468
15649;11469
17228;11470
17228;11471
17228;11472
17228;11473
17228;11474
17228;11475
17228;11476
17228;11477
17228;11478
17228;11479
17228;11480
17228;11481
12681;11482
12681;11483
12681;11484
12681;11485
12681;11486
12681;11487
12681;11488
12681;11489
12681;11490
12681;11491
12681;11492
12681;11493
12681;11494
12681;11495
12681;11496
12681;11497
12681;11498
12681;11499
12681;11500
12681;11501
12681;11502
12681;11503
12681;11504
12681;11505
12681;11506
12681;11507
12681;11508
12681;11509
12681;11510
12681;11511
12681;11512
12681;11513
12681;11514
12681;11515
12681;11516
12681;11517
12681;11518
12681;11519
12681;11520
12681;11521
12681;11522
14907;11523
14907;11524
14907;11525
14907;11526
14907;11527
14907;11528
14907;11529
14907;11530
14907;11531
14907;11532
14907;11533
14907;11534
14907;11535
14907;11536
14907;11537
14907;11538
14907;11539
14907;11540
14907;11541
14907;11542
14907;11543
14907;11544
14907;11545
14907;11546
14907;11547
14907;11548
14907;11549
14907;11550
17735;11551
17735;11552
17735;11553
17735;11554
17735;11555
17735;11556
17735;11557
17735;11558
17735;11559
17735;11560
17735;11561
17735;11562
17735;11563
17735;11564
17735;11565
17735;11566
17735;11567
17735;11568
17735;11569
17735;11570
17735;11571
17735;11572
16059;11573
16059;11574
16059;11575
16059;11576
16059;11577
16059;11578
16059;11579
16059;11580
16059;11581
16059;11582
16059;11583
16059;11584
16059;11585
16059;11586
16059;11587
16059;11588
16059;11589
16059;11590
12567;11591
12567;11592
12567;11593
12567;11594
12567;11595
12567;11596
12567;11597
12567;11598
12567;11599
12567;11600
12567;11601
12567;11602
12567;11603
12567;11604
12567;11605
12567;11606
12567;11607
12567;11608
12567;11609
12567;11610
17720;11611
15018;11612
15018;11613
15018;11614
15018;11615
15018;11616
14344;11617
12971;11618
12971;11619
12971;11620
12971;11621
12971;11622
12971;11623
15838;11624
15838;11625
15838;11626
14733;11627
14733;11628
14733;11629
14733;11630
14733;11631
14733;11632
14733;11633
14733;11634
14733;11635
14733;11636
14733;11637
14733;11638
14733;11639
14733;11640
14733;11641
14733;11642
14733;11643
14733;11644
14733;11645
14733;11646
14733;11647
14733;11648
14733;11649
14733;11650
14733;11651
14733;11652
14733;11653
